user_id,event_id,label_interested,label_not_interested
1903,5907,0,0
1903,9249,0,0
1903,1288,0,0
1904,6097,0,0
1904,2821,0,0
1904,4855,0,0
1904,1936,1,0
1904,11281,1,0
1905,11019,0,0
1905,7661,0,0
1905,3022,1,0
1905,12858,1,0
1905,2288,1,0
1905,2795,0,0
1905,2054,0,0
1905,4682,0,0
1909,220,0,0
1909,5734,1,0
1909,10792,0,0
1909,1281,0,0
1910,2720,0,0
1910,3884,1,0
1910,917,1,0
1910,10814,0,0
1910,10174,1,0
1910,5564,0,0
1910,12081,0,0
1910,3694,0,0
1913,2247,0,0
1913,10437,0,0
1913,7799,0,0
1913,6679,0,0
1913,6799,1,0
1913,5045,0,0
1914,13097,1,0
1914,12203,0,0
1914,4591,1,0
1914,10693,0,0
1914,8785,0,0
1914,2552,0,0
1914,4458,1,0
1914,2404,0,0
1915,2611,0,0
1915,4520,0,0
1915,5831,0,0
1915,735,0,0
1915,13108,0,0
1915,1681,1,0
1916,12310,0,0
1916,9110,0,0
1916,2882,0,0
1916,3947,1,0
1916,5246,1,0
1916,9578,0,0
1916,1609,0,0
1917,4682,1,0
1917,7661,1,0
1917,2795,1,0
1917,37,0,0
1917,4989,0,0
1917,2483,0,0
1917,2555,0,0
1917,13120,0,0
1918,1518,0,0
1918,6307,0,0
1918,10280,0,0
1918,277,0,0
1918,10972,1,0
1918,10337,0,0
1919,7801,1,0
1919,1798,0,0
1919,12817,0,0
1919,8483,0,0
1919,6678,0,0
1919,12836,0,0
1920,713,0,0
1920,11634,1,0
1920,10437,0,0
1920,786,0,0
1920,34,0,0
1920,4426,0,0
1922,6003,0,0
1922,2902,0,0
1922,5849,1,0
1922,13294,1,0
1922,778,0,0
1924,9049,1,0
1924,10306,0,0
1924,10106,0,0
1924,4999,1,0
1924,1633,0,0
1924,1444,0,0
1924,2967,1,0
1924,5207,0,0
1924,12406,1,0
1925,11442,0,0
1925,7463,1,0
1925,3824,0,1
1925,2823,1,0
1925,6152,0,0
1925,2599,0,0
1925,9980,0,0
1925,12676,0,0
1925,1793,0,1
1927,12904,0,0
1927,3192,0,0
1927,6027,0,0
1927,147,1,0
1927,3425,0,0
1927,9099,0,0
1929,2967,0,0
1929,8005,0,0
1929,6734,0,0
1929,1921,0,0
1929,8360,0,0
1929,2819,1,0
1931,8420,0,0
1931,9771,0,0
1931,7414,0,0
1931,11410,0,0
1931,13195,0,0
1931,4858,1,0
1932,6045,0,0
1932,1506,0,0
1932,8116,0,0
1932,13155,1,0
1932,12275,1,0
1932,4272,0,0
1932,329,0,0
1934,3061,0,0
1934,5549,0,0
1934,3955,0,0
1934,6325,0,0
1934,8827,1,0
1935,457,1,0
1935,4763,1,0
1935,13228,1,0
1935,4087,0,0
1935,10298,0,0
1935,129,0,0
1935,1750,0,0
1935,9866,0,0
1936,13228,0,0
1936,4763,1,0
1936,4087,0,0
1936,1750,0,0
1936,129,0,0
1936,10298,0,0
1937,12727,0,0
1937,10372,0,0
1937,3919,0,0
1937,3334,1,0
1937,6789,0,0
1937,6334,0,0
1938,3724,0,0
1938,6789,0,0
1938,10372,0,0
1938,7906,0,0
1938,7971,1,0
1938,6334,0,0
1939,528,0,0
1939,7904,0,0
1939,9127,0,0
1939,10068,0,0
1939,2042,1,0
1940,2204,0,0
1940,1543,0,1
1940,12891,1,0
1940,11646,0,0
1940,7707,0,0
1940,4510,0,0
1940,9751,0,0
1941,5604,0,0
1941,13145,0,0
1941,7006,0,0
1941,5922,0,0
1941,9034,0,0
1941,9054,1,0
1941,7286,1,0
1941,2131,0,0
1941,3009,1,0
1941,6407,0,0
1941,2393,1,0
1941,5558,0,0
1941,8804,0,0
1941,11945,0,0
1941,12419,0,0
1941,11945,0,0
1941,6644,0,0
1941,4958,0,0
1941,9681,0,0
1941,8938,0,0
1941,4362,0,0
1941,2287,0,0
1941,509,0,0
1941,7603,0,0
1942,4086,0,0
1942,1335,0,0
1942,11077,1,0
1942,4504,0,0
1942,5049,0,0
1942,3570,0,0
1944,12459,0,0
1944,9989,0,0
1944,457,1,0
1944,8827,0,0
1945,11615,0,0
1945,10241,0,0
1945,1181,0,0
1945,807,0,0
1945,8005,0,0
1945,11991,1,0
1946,4312,0,0
1946,2967,0,0
1946,7751,0,0
1946,6254,0,0
1946,4773,1,0
1946,2677,0,0
1948,4999,1,0
1948,2053,0,0
1948,13379,0,0
1948,1741,0,0
1948,607,0,0
1948,1833,0,0
1950,5627,0,0
1950,5416,0,0
1950,3760,1,0
1950,13219,0,0
1952,3919,0,0
1952,6334,0,0
1952,3334,1,0
1952,2959,1,0
1952,4187,0,0
1952,7350,0,0
1952,829,0,0
1952,11799,1,0
1953,10192,1,0
1953,11842,0,0
1953,6510,0,0
1953,9174,0,0
1953,9057,0,0
1955,4986,0,0
1955,830,0,0
1955,9643,0,0
1955,1640,0,0
1955,1636,1,0
1955,6229,0,0
1956,8005,1,0
1956,6601,0,0
1956,11687,0,0
1956,5008,0,0
1958,3872,0,0
1958,10852,0,0
1958,6700,0,0
1958,6837,0,0
1958,4520,1,0
1958,6187,0,0
1961,7327,1,0
1961,12148,0,0
1961,703,0,0
1961,5148,0,0
1961,1570,0,0
1962,5371,0,0
1962,7671,1,0
1962,13220,1,0
1962,10516,0,0
1962,1410,0,0
1962,6201,1,0
1962,9908,0,0
1962,1987,0,0
1964,3071,0,0
1964,7242,1,0
1964,6267,0,0
1964,10326,0,0
1964,8431,0,0
1964,3250,0,0
1964,10887,1,0
1968,7284,0,0
1968,2267,0,0
1968,11845,0,0
1968,3510,0,0
1968,5605,0,0
1968,10950,1,0
1971,6394,1,0
1971,2541,1,0
1971,2971,1,0
1971,11068,0,0
1971,5772,1,0
1971,12681,0,0
1971,10768,0,0
1971,8401,0,0
1971,6797,1,0
1971,88,0,0
1972,4312,0,0
1972,11688,0,0
1972,11380,0,0
1972,8005,1,0
1972,3216,0,0
1972,4999,1,0
1972,4773,0,0
1972,2967,1,0
1973,282,1,0
1973,6799,0,0
1973,11842,0,0
1973,2311,0,0
1973,10437,0,0
1973,5945,0,0
1976,7661,0,0
1976,2054,0,0
1976,5117,0,0
1976,5717,0,0
1976,10210,0,0
1976,12858,1,0
1976,2288,1,0
1977,6779,0,0
1977,415,0,0
1977,1946,0,0
1977,5312,0,0
1977,13173,0,0
1977,10529,1,0
1977,10735,1,0
1980,996,0,0
1980,13009,0,0
1980,5320,0,0
1980,9563,0,0
1980,10998,0,0
1980,12968,1,0
1981,1001,0,0
1981,5820,1,0
1981,669,0,0
1981,10332,0,0
1982,6547,0,0
1982,12348,0,0
1982,3566,0,0
1982,7906,1,0
1982,12021,0,0
1982,6334,0,0
1983,743,0,0
1983,11142,0,0
1983,7012,1,0
1983,1622,0,0
1983,7430,0,0
1985,2396,1,0
1985,4999,0,0
1985,6734,0,0
1985,7557,0,0
1985,13292,1,0
1985,2967,0,0
1985,8360,0,0
1988,9079,0,0
1988,4636,0,0
1988,5994,0,0
1988,6355,1,0
1988,7091,0,0
1988,13173,1,0
1988,9417,1,0
1988,8644,1,0
1988,10453,0,0
1991,11912,0,0
1991,9412,0,0
1991,5232,0,0
1991,3716,0,0
1991,12554,1,0
1991,1054,0,0
1993,8454,1,0
1993,5053,0,0
1993,10947,0,0
1993,10475,0,0
1993,10532,0,0
1993,12060,0,0
1994,1096,0,0
1994,12088,0,0
1994,695,0,0
1994,9673,0,0
1994,7955,0,0
1994,6822,1,0
1995,457,0,0
1995,8827,1,0
1995,13228,0,0
1995,11543,0,0
1995,4989,0,0
1995,12000,1,0
2002,3334,1,0
2002,6334,0,0
2002,12021,0,0
2002,3724,0,0
2002,3919,0,0
2002,829,0,0
2003,11151,0,0
2003,13222,1,0
2003,13417,0,0
2003,8154,0,0
2003,12901,0,0
2003,4288,1,0
2003,9150,0,0
2005,6334,0,0
2005,6789,0,0
2005,9756,1,0
2005,3724,0,0
2005,7906,0,0
2005,3566,0,0
2007,11753,0,0
2007,2481,0,0
2007,6299,0,0
2007,4640,1,0
2007,4172,1,0
2007,846,1,0
2007,9639,0,0
2007,4917,1,0
2008,1946,0,0
2008,7531,0,0
2008,8506,1,0
2008,5519,1,0
2008,1261,1,0
2008,7741,1,0
2008,5518,1,0
2008,5409,1,0
2008,2065,0,0
2009,11222,0,0
2009,12456,1,0
2009,9992,0,0
2009,6734,1,0
2009,1648,0,0
2009,544,0,0
2009,1083,0,0
2009,1921,1,0
2010,12861,0,0
2010,10451,0,0
2010,7982,0,0
2010,11095,0,0
2010,12870,1,0
2010,3303,0,0
2011,2238,1,0
2011,2367,1,0
2011,6000,0,0
2011,9847,0,0
2011,2409,0,0
2011,6062,0,0
2011,12374,0,0
2011,5229,0,0
2014,11814,1,0
2014,1248,1,0
2014,10990,1,0
2014,13,0,0
2014,11197,0,0
2014,165,1,0
2014,3487,1,0
2014,4104,1,0
2014,5724,0,0
2015,11644,0,0
2015,7872,0,0
2015,1500,0,0
2015,7557,0,0
2015,13283,0,0
2015,2819,0,0
2015,2474,0,0
2015,6435,0,0
2015,3586,0,0
2015,8360,1,0
2015,7156,1,0
2015,9990,1,0
2016,12654,1,0
2016,9679,0,0
2016,101,0,0
2016,9166,0,0
2016,9165,0,0
2016,2355,0,0
2016,11594,1,0
2016,11148,0,1
2016,13192,1,0
2016,13033,0,0
2016,4971,0,0
2016,9571,0,0
2016,7879,0,0
2016,9719,0,0
2018,5443,0,0
2018,7584,0,0
2018,1844,1,0
2018,2896,0,0
2018,10841,0,0
2018,7005,0,0
2019,11012,1,0
2019,7402,0,0
2019,5819,0,0
2019,457,0,0
2019,12459,0,0
2019,8827,0,0
2019,2278,1,0
2020,3117,1,0
2020,11819,0,0
2020,7986,0,0
2020,12470,0,0
2020,13006,0,0
2020,10348,0,0
2020,3320,1,0
2020,11343,1,0
2021,10713,0,0
2021,1815,1,0
2021,2967,1,0
2021,5877,0,0
2021,8364,0,0
2021,7606,0,0
2021,4735,0,0
2023,6334,0,0
2023,3334,1,0
2023,3919,0,0
2023,5733,1,0
2023,6789,0,0
2023,829,0,0
2023,12021,0,0
2024,3919,0,0
2024,3898,0,0
2024,5993,0,0
2024,6334,1,0
2024,3812,1,0
2024,12803,1,0
2024,9429,0,1
2024,12701,0,0
2024,716,0,0
2025,12219,0,0
2025,9307,0,0
2025,9878,1,0
2025,4463,0,0
2025,2193,0,0
2025,1106,0,0
2026,10308,1,0
2026,4116,1,0
2026,2217,0,0
2026,11183,1,0
2026,2249,0,0
2026,6887,0,0
2026,2293,0,0
2026,10913,0,0
2026,10969,1,0
2026,12141,1,0
2028,1425,0,0
2028,6723,0,0
2028,5108,0,0
2028,7266,0,0
2028,929,0,0
2028,1133,1,0
2028,12800,1,0
2030,8435,0,0
2030,7402,0,0
2030,457,0,0
2030,12000,1,0
2030,2465,0,0
2030,2483,0,0
2031,276,1,0
2031,10758,0,0
2031,7916,0,0
2031,9693,0,0
2031,8335,0,0
2031,984,0,0
2033,7207,0,0
2033,1111,0,0
2033,6768,0,0
2033,9106,0,0
2033,3561,0,0
2033,5461,1,0
2035,13165,1,0
2035,2085,0,0
2035,12444,0,0
2035,7244,0,0
2035,11155,0,0
2035,5508,0,0
2035,11062,1,0
2037,8827,1,0
2037,457,0,0
2037,9427,0,0
2037,12459,0,0
2037,5819,0,0
2037,7402,0,0
2039,4686,0,0
2039,738,0,0
2039,8005,0,0
2039,806,0,0
2039,5936,0,0
2039,13076,1,0
2040,7366,1,0
2040,797,0,1
2040,13030,0,0
2040,5482,0,0
2040,9199,0,1
2040,2961,0,0
2040,1269,0,0
2040,132,0,0
2041,9778,0,0
2041,1040,0,0
2041,2050,0,0
2041,12492,0,0
2041,2544,0,0
2041,7403,1,0
2042,6604,0,0
2042,694,0,0
2042,1500,0,0
2042,4253,0,0
2042,8641,0,0
2042,5461,1,0
2043,13384,0,0
2043,12887,1,0
2043,9571,0,0
2043,1585,0,0
2043,3035,0,0
2043,10092,0,0
2044,6806,0,0
2044,4097,0,0
2044,13285,0,0
2044,13320,1,0
2044,2788,1,0
2044,185,0,0
2044,7503,0,0
2045,11799,0,0
2045,7723,0,0
2045,3919,1,0
2045,5993,0,0
2045,7387,0,0
2047,6494,0,0
2047,11676,0,0
2047,4974,0,0
2047,6837,0,0
2047,7416,1,0
2047,2304,0,0
2049,4989,0,0
2049,2555,0,0
2049,8827,1,0
2049,7402,0,0
2049,5867,0,0
2049,7661,0,0
2054,11912,0,0
2054,12666,0,0
2054,10967,0,0
2054,2967,0,0
2054,2788,0,0
2054,4999,1,0
2055,8005,0,0
2055,4773,0,0
2055,2967,0,0
2055,4312,1,0
2055,11380,0,0
2055,10241,0,0
2057,9710,0,0
2057,4267,0,0
2057,1202,0,0
2057,12743,0,0
2057,9108,0,0
2057,3084,1,0
2057,6330,0,0
2057,5803,0,0
2057,10564,1,0
2057,7390,0,0
2057,10530,0,0
2057,4003,0,0
2058,3510,0,0
2058,11415,0,0
2058,12872,0,0
2058,5851,0,0
2058,4372,0,0
2058,11917,1,0
2059,3919,0,0
2059,3334,1,0
2059,6789,1,0
2059,6334,0,0
2059,1554,1,0
2059,4573,1,0
2059,3724,0,0
2059,5733,0,0
2060,9011,1,0
2060,1962,0,0
2060,44,0,0
2060,7718,0,0
2063,6789,0,0
2063,3334,0,0
2063,12021,0,0
2063,3925,1,0
2063,3919,0,0
2063,6334,0,0
2063,7734,1,0
2064,6334,0,0
2064,2427,1,0
2064,3919,0,0
2064,6789,1,0
2064,5733,1,0
2064,829,0,0
2064,3724,1,0
2064,2959,1,0
2064,2043,0,0
2064,3334,1,0
2065,8191,1,0
2065,7906,1,0
2065,10748,0,0
2065,2043,0,0
2065,6334,0,0
2065,10372,0,0
2065,3919,0,0
2066,466,0,0
2066,6361,1,0
2066,4807,0,0
2066,7613,0,0
2066,7131,0,0
2066,13103,0,0
2067,6317,0,0
2067,8291,0,0
2067,11239,1,0
2067,3455,1,0
2067,4343,0,0
2067,2338,0,0
2067,4524,0,0
2071,10615,0,0
2071,2324,0,0
2071,618,1,0
2071,3090,1,0
2071,3344,0,0
2071,6268,0,0
2071,2487,0,0
2071,1481,0,0
2071,3521,1,0
2071,7122,1,0
2071,2361,1,0
2071,3944,0,0
2071,10500,0,0
2071,10010,1,0
2071,10664,1,0
2071,2139,0,0
2073,8118,0,0
2073,4868,1,0
2073,6902,1,0
2073,8829,1,0
2073,6334,0,0
2073,11286,1,0
2073,6308,1,0
2073,4358,1,0
2073,7045,0,0
2073,13303,1,0
2074,4278,1,0
2074,1131,0,0
2074,12753,0,0
2074,559,0,0
2074,1581,0,0
2074,6959,0,0
2075,11310,0,0
2075,7600,0,0
2075,9521,0,0
2075,4019,0,0
2075,8654,0,0
2075,5897,0,0
2075,2243,1,0
2075,6825,0,0
2075,1111,1,0
2075,7109,0,0
2075,13064,0,0
2075,8366,0,0
2077,12179,0,0
2077,2777,0,0
2077,306,0,0
2077,10852,0,0
2077,11665,1,0
2077,10320,0,0
2078,5568,0,0
2078,6679,0,0
2078,2155,0,0
2078,264,0,0
2078,7799,0,0
2078,6799,1,0
2085,9421,1,0
2085,2862,0,0
2085,2613,1,0
2085,962,1,0
2085,3396,0,0
2085,5032,0,0
2085,3732,0,0
2085,207,0,0
2086,5899,1,0
2086,2181,0,0
2086,10801,0,0
2086,3500,0,0
2089,12452,0,0
2089,6318,0,0
2089,11011,0,0
2089,9953,1,0
2089,7011,0,0
2089,3211,0,0
2091,10852,1,0
2091,306,0,0
2091,12108,0,0
2091,8784,0,0
2091,1858,0,0
2091,11868,1,0
2091,11057,0,0
2093,2669,1,0
2093,6932,1,0
2093,4576,0,0
2093,2517,0,0
2093,5396,0,0
2093,8640,0,0
2094,8064,0,0
2094,12727,0,0
2094,3919,0,0
2094,5733,1,0
2094,6334,0,0
2094,6789,0,0
2095,2782,0,0
2095,2512,0,0
2095,2328,1,0
2095,10013,0,0
2095,2201,0,0
2095,9605,0,0
2097,9500,0,0
2097,6700,0,0
2097,2293,0,0
2097,595,0,0
2097,6846,0,0
2097,10913,1,0
2097,10450,1,0
2098,5733,1,0
2098,3919,0,0
2098,6179,0,0
2098,5993,0,0
2098,6334,0,0
2098,6789,0,0
2100,6901,0,0
2100,1010,0,0
2100,12784,0,0
2100,12510,0,0
2100,12071,1,0
2100,4702,0,0
2101,8902,0,0
2101,2178,1,0
2101,7048,0,0
2101,9943,1,0
2101,3536,0,0
2101,10907,0,0
2101,3316,0,0
2103,12987,0,0
2103,2396,1,0
2103,4211,0,0
2103,8071,0,0
2103,1068,0,0
2105,1367,0,0
2105,5454,1,0
2105,2494,0,0
2105,421,0,0
2105,533,0,0
2105,315,1,0
2105,9995,0,0
2106,8282,0,0
2106,7744,1,0
2106,2967,0,0
2106,13379,0,0
2106,4897,0,0
2106,9218,0,0
2106,4999,1,0
2106,7594,1,0
2107,12350,0,0
2107,11865,1,0
2107,1858,0,0
2107,10489,1,0
2107,12350,0,0
2107,2673,0,0
2107,6503,0,0
2107,2673,0,0
2107,6598,0,0
2107,4827,1,0
2107,8877,0,0
2107,6886,0,0
2107,6503,0,0
2108,6097,0,0
2108,7046,0,0
2108,7619,0,0
2108,6346,0,0
2108,2559,1,0
2108,957,0,0
2109,4114,1,0
2109,7662,0,0
2109,10220,0,0
2109,3872,0,0
2109,11259,0,0
2109,6396,0,0
2112,1306,0,0
2112,10168,0,0
2112,1875,0,0
2112,1313,0,0
2112,9846,1,0
2112,8911,0,0
2113,10464,0,0
2113,12584,0,0
2113,7300,0,0
2113,3725,1,0
2113,591,0,0
2113,5898,0,0
2114,4857,1,0
2114,11277,0,0
2114,13062,0,0
2114,3862,0,0
2114,1571,0,0
2114,11079,0,0
2115,8661,0,0
2115,2203,1,0
2115,3757,0,0
2115,2967,0,0
2115,5148,0,0
2115,4773,0,0
2116,10676,1,0
2116,3667,0,0
2116,10572,0,0
2116,9813,0,0
2116,6659,1,0
2116,11340,0,0
2116,8655,0,0
2117,830,0,0
2117,3905,0,0
2117,5443,0,0
2117,4067,0,0
2117,7278,1,0
2117,6272,0,0
2117,12484,1,0
2117,10173,1,0
2117,2232,1,0
2117,1640,1,0
2118,8880,1,0
2118,2494,0,0
2118,9601,0,0
2118,11415,0,0
2120,7991,0,0
2120,8742,0,0
2120,9430,1,0
2120,9428,0,0
2120,4615,0,0
2120,4204,0,0
2122,9884,0,0
2122,6975,0,0
2122,149,1,0
2122,3455,0,0
2124,8589,0,0
2124,12135,1,0
2124,4339,0,0
2124,6662,0,0
2124,12932,0,0
2124,3462,0,0
2126,6782,0,0
2126,3885,0,0
2126,8390,0,0
2126,10549,0,0
2126,9254,0,0
2126,3430,1,0
2128,8005,1,0
2128,4440,0,0
2128,2967,1,0
2128,4773,0,0
2128,827,1,0
2128,4312,0,0
2128,11380,0,0
2128,11688,0,0
2130,6901,0,0
2130,1199,0,0
2130,9184,0,0
2130,1083,1,0
2130,8890,0,0
2130,4637,0,0
2131,11324,0,0
2131,2203,1,0
2131,6529,0,0
2131,4186,0,0
2131,8005,1,0
2131,2967,0,0
2131,4487,0,0
2134,6497,0,0
2134,9204,0,0
2134,3013,0,0
2134,4899,0,0
2134,359,0,0
2134,1568,1,0
2135,8981,0,0
2135,12118,0,0
2135,8303,1,0
2135,7836,0,0
2135,5534,0,0
2135,6874,0,0
2136,5638,0,0
2136,303,0,0
2136,1568,0,0
2136,374,0,0
2136,10967,0,0
2136,5272,1,0
2139,2640,0,0
2139,12785,1,0
2139,1661,0,0
2139,7427,0,0
2139,1948,0,0
2139,8525,0,0
2140,5633,0,0
2140,5421,1,0
2140,13408,0,0
2140,3723,0,0
2140,10831,0,0
2140,5224,0,0
2141,3919,0,0
2141,6334,0,0
2141,5733,1,0
2141,829,0,0
2141,3334,1,0
2141,12021,1,0
2141,7620,1,0
2141,1554,0,0
2141,12727,0,0
2143,6547,0,0
2143,6334,0,0
2143,6789,0,0
2143,2959,1,0
2144,11300,0,0
2144,5556,0,0
2144,11084,1,0
2144,9810,0,0
2144,8997,0,0
2144,11162,0,0
2145,6700,0,0
2145,7207,0,0
2145,8317,0,0
2145,1776,1,0
2145,6778,0,0
2145,11616,0,0
2147,6547,0,0
2147,11799,0,0
2147,2043,0,0
2147,6334,0,0
2147,3919,0,0
2147,5733,1,0
2147,3334,1,0
2150,4109,1,0
2150,8221,0,0
2150,12557,0,0
2150,11249,0,0
2150,9856,0,0
2150,1375,0,0
2151,11554,1,0
2151,3633,0,0
2151,1764,0,0
2151,4707,0,0
2151,11771,0,0
2151,2120,0,0
2152,5777,0,0
2152,4141,0,0
2152,3279,1,0
2152,4633,0,0
2152,7446,0,0
2152,5034,0,0
2154,669,0,0
2154,12274,1,0
2154,8806,0,0
2154,13147,1,0
2154,2847,0,0
2154,2796,0,0
2154,11385,0,0
2155,13272,1,0
2155,10967,0,0
2155,12512,0,0
2155,7833,1,0
2155,10803,0,0
2155,2519,0,0
2155,10794,0,0
2155,9783,0,0
2155,11339,0,0
2155,3795,0,0
2155,9385,1,0
2155,1617,0,1
2155,2967,1,0
2155,7052,0,0
2155,5576,0,0
2155,12666,0,1
2155,11984,1,0
2157,7906,0,1
2157,2427,1,0
2157,5993,0,0
2157,3724,0,0
2157,6789,0,0
2157,6334,0,0
2157,4587,0,0
2157,5733,1,0
2158,2312,0,0
2158,9888,0,0
2158,8000,0,0
2158,10807,1,0
2158,557,0,0
2158,7477,0,0
2160,6970,0,0
2160,12126,0,0
2160,11080,0,0
2160,6568,1,0
2163,4823,1,0
2163,7723,1,0
2163,646,1,0
2163,7999,1,0
2163,8640,1,0
2163,8356,1,0
2163,4576,1,0
2163,13246,1,0
2163,5394,1,0
2163,9604,1,0
2163,9429,1,0
2163,12803,1,0
2163,8168,1,0
2163,8060,1,0
2163,5396,1,0
2163,3025,1,0
2163,4001,0,0
2163,12701,0,0
2163,3898,0,0
2163,2517,1,0
2163,5993,1,0
2163,228,1,0
2164,11131,0,0
2164,9972,0,0
2164,11655,1,0
2164,13268,0,0
2164,8626,0,0
2165,10750,0,0
2165,11674,0,0
2165,3520,0,0
2165,2184,0,0
2165,5077,0,0
2165,12013,1,0
2167,4312,0,0
2167,1296,0,0
2167,4999,1,0
2167,2967,1,0
2167,3216,1,0
2167,11380,0,0
2167,4773,0,0
2167,6766,1,0
2167,8005,0,0
2168,10118,1,0
2168,10673,0,0
2168,3610,0,0
2168,1881,0,0
2168,6799,0,0
2169,5518,0,0
2169,5562,1,0
2169,8363,0,0
2169,7557,0,0
2169,6577,0,0
2169,2967,0,0
2170,11205,0,0
2170,4297,1,0
2170,13110,0,0
2170,9842,1,0
2170,13279,0,0
2170,12447,1,0
2170,7413,1,0
2170,1077,0,0
2170,8207,0,0
2170,10528,0,0
2170,4712,0,0
2170,1271,0,0
2170,13034,0,0
2170,3907,0,0
2170,5513,1,0
2173,10201,0,0
2173,707,1,0
2173,1788,1,0
2173,9019,0,0
2173,1332,0,0
2174,4914,1,0
2174,8636,0,0
2174,5930,0,0
2174,5676,0,0
2174,1231,0,0
2174,6185,0,0
2175,10640,0,0
2175,4349,0,0
2175,5337,0,0
2175,12121,0,0
2175,289,0,0
2175,1843,0,0
2175,10959,0,0
2175,11684,0,0
2175,10479,0,0
2175,3546,1,0
2175,2928,1,0
2175,12911,0,0
2176,3510,0,0
2176,10436,0,0
2176,7527,1,0
2176,7033,0,0
2176,6469,0,0
2176,8360,0,0
2177,9986,0,0
2177,9268,1,0
2177,1520,1,0
2177,298,1,0
2177,8334,0,0
2177,6779,0,0
2177,808,0,0
2177,11985,1,0
2177,5312,0,0
2177,8957,1,0
2179,3314,0,0
2179,4590,0,0
2179,3882,1,0
2179,1767,0,0
2179,1773,0,0
2179,13324,0,0
2180,10486,0,0
2180,4116,1,0
2180,7832,1,0
2180,8262,1,0
2180,3510,1,0
2180,11222,0,0
2180,2244,0,0
2181,10350,0,0
2181,6150,0,0
2181,10943,1,0
2181,5061,0,0
2181,3381,0,0
2181,5499,0,0
2182,2959,1,0
2182,3334,1,0
2182,13273,1,0
2182,9756,1,0
2182,3724,0,0
2182,6789,0,0
2182,2830,1,0
2182,3919,0,0
2182,12727,0,0
2182,6334,0,0
2182,4535,1,0
2183,80,0,0
2183,8930,1,0
2183,6963,1,0
2183,3840,0,0
2183,5237,0,0
2183,9341,1,0
2183,10220,1,0
2183,7865,0,0
2183,11415,0,0
2184,5791,0,0
2184,8839,0,0
2184,7460,1,0
2184,3652,0,0
2184,206,0,0
2184,587,0,0
2186,6218,0,0
2186,2293,0,0
2186,5938,0,0
2186,10982,0,0
2186,11415,0,0
2186,7406,1,0
2187,7688,0,0
2187,5562,0,0
2187,10784,0,0
2187,3510,0,0
2187,11131,1,0
2188,10040,0,0
2188,2822,1,0
2188,1881,0,0
2188,264,0,0
2188,5715,1,0
2188,6799,1,0
2188,11866,1,0
2188,10442,1,0
2188,10593,1,0
2188,12378,1,0
2188,13191,1,0
2188,404,0,0
2188,11792,0,0
2188,1007,1,0
2188,381,1,0
2189,2967,0,0
2189,4773,0,0
2189,6288,0,0
2189,8005,0,0
2189,11160,1,0
2189,157,1,0
2189,6080,0,0
2190,1946,0,0
2190,10905,0,0
2190,5069,1,0
2190,3756,1,0
2190,1648,0,0
2190,817,0,0
2190,5312,0,0
2191,5134,0,0
2191,11774,0,0
2191,7486,0,0
2191,6068,0,0
2191,5362,0,0
2191,7323,1,0
2193,6544,0,0
2193,11753,1,0
2193,2074,0,0
2193,9169,0,0
2193,13119,0,0
2193,12683,0,0
2197,3216,0,0
2197,11380,0,0
2197,4773,0,0
2197,4312,0,0
2197,607,1,0
2197,8794,1,0
2197,2967,0,0
2197,5786,1,0
2198,3215,0,0
2198,3608,0,0
2198,12942,1,0
2198,13000,0,0
2198,8893,0,0
2198,12827,0,0
2199,3919,0,0
2199,829,0,0
2199,9606,0,0
2199,2043,0,0
2199,2959,1,0
2199,6334,0,0
2201,10285,0,0
2201,8930,0,0
2201,812,0,0
2201,11675,0,0
2201,11352,1,0
2201,8875,0,1
2201,6053,0,0
2202,7906,1,0
2202,3312,0,0
2202,6789,0,0
2202,3724,0,0
2202,5993,0,0
2202,10372,0,0
2206,8583,1,0
2206,3319,0,0
2206,6570,0,0
2206,10509,0,0
2206,13018,0,0
2206,5562,0,0
2210,11131,0,0
2210,7146,1,0
2210,13343,0,0
2210,8203,0,0
2210,5258,1,0
2210,8364,0,0
2210,2876,0,0
2210,13073,0,0
2210,2122,0,0
2210,8114,0,0
2210,1162,0,0
2210,7298,0,0
2210,4239,1,0
2210,8232,1,0
2211,6208,0,0
2211,3510,0,0
2211,2122,0,0
2211,11415,0,0
2211,9759,0,0
2211,306,1,0
2211,4520,1,0
2211,2423,1,0
2213,10298,0,0
2213,2555,0,0
2213,3061,0,0
2213,129,0,0
2213,457,1,0
2213,2883,1,0
2213,4989,0,1
2213,7661,0,0
2213,2555,0,0
2216,4013,0,0
2216,1467,0,0
2216,4457,0,0
2216,7013,0,0
2216,7649,0,0
2216,13194,1,0
2216,4355,1,0
2217,9345,1,0
2217,4264,1,0
2217,3068,0,0
2217,2981,0,0
2217,6956,0,0
2217,12150,0,0
2217,1629,0,0
2218,9184,0,0
2218,10815,1,0
2218,6700,0,0
2218,2285,0,0
2218,4637,0,0
2220,10852,0,0
2220,2849,0,0
2220,4520,0,0
2220,13092,1,0
2220,5334,0,0
2220,10653,0,0
2222,397,0,1
2222,4576,0,0
2222,2517,0,0
2222,7387,1,0
2222,3919,0,0
2222,6334,0,0
2222,3334,0,0
2223,5000,1,0
2223,2137,0,0
2223,4596,1,0
2223,8621,0,0
2223,1146,0,0
2223,9372,0,0
2223,480,0,0
2224,4520,1,0
2224,656,0,0
2224,5054,0,0
2224,13096,0,0
2224,6482,0,0
2226,11380,0,0
